method,split,task,regime,mean_success_rate,ci95_success_rate,mean_contact_precision,ci95_contact_precision,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
cbf_safety_controller,heldout_layout,box_lift_rebalance,contact_dropout,0.549320,0.038921,0.515412,0.005279,0.209027,0.000951,0.110284,0.002887,0.537043,0.005170,0.440259,0.003724,0.271722,0.000653,0.088899,0.000655,7,84
cbf_safety_controller,heldout_layout,box_lift_rebalance,narrow_support_polygon,0.557823,0.043333,0.520542,0.001357,0.206720,0.001018,0.103317,0.001149,0.544103,0.001370,0.442093,0.004782,0.273214,0.000699,0.085504,0.000701,7,84
cbf_safety_controller,heldout_layout,box_lift_rebalance,nominal_contacts,0.622449,0.022608,0.530402,0.001280,0.187477,0.000960,0.088783,0.000683,0.549182,0.001295,0.445455,0.001301,0.267404,0.000659,0.076641,0.000662,7,84
cbf_safety_controller,heldout_layout,box_lift_rebalance,one_hand_occupied,0.528912,0.043162,0.527599,0.003829,0.201464,0.003944,0.104757,0.001095,0.541121,0.004810,0.440522,0.005244,0.271181,0.002708,0.085374,0.000604,7,84
cbf_safety_controller,heldout_layout,box_lift_rebalance,slippery_foot_contact,0.547619,0.037761,0.531559,0.001344,0.199002,0.003914,0.101784,0.000999,0.549582,0.001371,0.443708,0.005168,0.270928,0.002687,0.082499,0.002667,7,84
cbf_safety_controller,heldout_layout,box_lift_rebalance,unexpected_push,0.583333,0.041366,0.522641,0.001267,0.212446,0.002879,0.107817,0.000911,0.543536,0.001304,0.439732,0.001316,0.275508,0.001977,0.085741,0.000624,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,compound_contact_scarcity,0.547619,0.036004,0.509972,0.001447,0.222335,0.001085,0.114461,0.000981,0.524648,0.001459,0.431578,0.001464,0.277232,0.000745,0.088050,0.002550,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,contact_dropout,0.559524,0.032203,0.514943,0.001319,0.213458,0.000989,0.107722,0.001281,0.520828,0.003807,0.432861,0.001300,0.274813,0.000679,0.085935,0.000682,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,narrow_support_polygon,0.600340,0.024343,0.522526,0.001408,0.207844,0.001056,0.103278,0.000619,0.527927,0.001426,0.439270,0.005140,0.274035,0.000725,0.083712,0.002565,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,nominal_contacts,0.625850,0.037019,0.533877,0.005228,0.184575,0.002861,0.092454,0.001763,0.541173,0.001402,0.448456,0.005189,0.265460,0.001965,0.077818,0.002420,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,one_hand_occupied,0.620748,0.031972,0.528157,0.001344,0.203235,0.003596,0.101720,0.000950,0.532817,0.001355,0.443329,0.004781,0.272446,0.002469,0.084024,0.002451,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,slippery_foot_contact,0.636054,0.025386,0.529598,0.001395,0.200599,0.002844,0.098702,0.001051,0.529614,0.001396,0.446286,0.003756,0.272073,0.001953,0.081030,0.002372,7,84
cbf_safety_controller,heldout_layout,door_open_step_through,unexpected_push,0.564626,0.014272,0.515311,0.003820,0.206586,0.000989,0.106423,0.002497,0.529549,0.003798,0.439119,0.005105,0.271533,0.000679,0.082611,0.000682,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,compound_contact_scarcity,0.523810,0.027420,0.512925,0.004744,0.219858,0.003558,0.118739,0.000888,0.543486,0.001426,0.430223,0.001429,0.275470,0.002443,0.087516,0.000680,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,contact_dropout,0.532313,0.054297,0.511974,0.001293,0.211684,0.000970,0.108023,0.001757,0.543090,0.001352,0.437276,0.001372,0.273534,0.000666,0.083595,0.000668,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,narrow_support_polygon,0.539116,0.052352,0.520501,0.001383,0.206779,0.001037,0.103770,0.001801,0.546550,0.005210,0.437757,0.001340,0.273242,0.000712,0.086430,0.000714,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,nominal_contacts,0.596939,0.028545,0.535617,0.001306,0.191479,0.000979,0.092284,0.001135,0.549872,0.003808,0.443889,0.003803,0.270140,0.000673,0.080258,0.000675,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,one_hand_occupied,0.552721,0.046627,0.520884,0.001319,0.201664,0.000989,0.099719,0.001468,0.550890,0.003801,0.443590,0.004793,0.271306,0.000679,0.081822,0.000682,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,slippery_foot_contact,0.579932,0.044887,0.529725,0.001370,0.201147,0.002851,0.100252,0.001050,0.548049,0.005172,0.439995,0.001396,0.272389,0.001957,0.082563,0.002603,7,84
cbf_safety_controller,heldout_layout,fallen_object_pickup,unexpected_push,0.530612,0.022690,0.521489,0.004830,0.206528,0.002872,0.109286,0.001590,0.540249,0.001352,0.434220,0.001372,0.271432,0.001972,0.087159,0.001906,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,compound_contact_scarcity,0.607143,0.022771,0.508851,0.004718,0.217973,0.001095,0.114455,0.002354,0.513814,0.001590,0.429692,0.001631,0.274249,0.000752,0.090133,0.000754,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,contact_dropout,0.559524,0.050662,0.515736,0.001331,0.213962,0.000999,0.108131,0.001468,0.514174,0.001330,0.437435,0.001331,0.275172,0.000686,0.086766,0.000688,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,narrow_support_polygon,0.605442,0.028545,0.520836,0.005157,0.201341,0.001066,0.104154,0.002595,0.516480,0.003776,0.443618,0.001580,0.269582,0.000732,0.084333,0.000734,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,nominal_contacts,0.617347,0.032375,0.531049,0.004795,0.184079,0.001008,0.091190,0.003142,0.524120,0.003807,0.444944,0.001566,0.265131,0.000692,0.076823,0.000695,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,one_hand_occupied,0.625850,0.032942,0.526281,0.004786,0.200022,0.003590,0.101574,0.001989,0.518948,0.004773,0.438409,0.001463,0.270252,0.002465,0.081174,0.001928,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,slippery_foot_contact,0.613946,0.022111,0.524670,0.004752,0.195096,0.001056,0.097533,0.002981,0.524178,0.005041,0.442954,0.001617,0.268307,0.000725,0.082335,0.000727,7,84
cbf_safety_controller,heldout_layout,push_cart_with_footstep,unexpected_push,0.588435,0.045216,0.513818,0.001331,0.207091,0.000999,0.105117,0.002804,0.516121,0.004648,0.434657,0.001495,0.271891,0.000686,0.083443,0.000688,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,compound_contact_scarcity,0.578231,0.033333,0.514549,0.001421,0.217763,0.001066,0.111473,0.001205,0.528766,0.001415,0.441699,0.001414,0.275170,0.000732,0.086835,0.002356,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,contact_dropout,0.608844,0.037908,0.522298,0.004830,0.205824,0.003622,0.107762,0.001098,0.532147,0.003788,0.438702,0.004790,0.270648,0.002487,0.086060,0.000615,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,narrow_support_polygon,0.627551,0.044305,0.524964,0.005188,0.196523,0.001037,0.100006,0.001883,0.539068,0.001488,0.447270,0.003767,0.267338,0.000712,0.080176,0.000714,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,nominal_contacts,0.627551,0.040643,0.534323,0.001306,0.182050,0.000979,0.085940,0.000521,0.550483,0.001350,0.454674,0.001365,0.264803,0.000673,0.074570,0.000675,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,one_hand_occupied,0.612245,0.034102,0.528553,0.005238,0.193813,0.002865,0.098409,0.002549,0.539632,0.001439,0.444716,0.001478,0.267052,0.001967,0.080641,0.002617,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,slippery_foot_contact,0.608844,0.056339,0.527512,0.001370,0.192744,0.001027,0.093556,0.001624,0.543184,0.001364,0.452170,0.001364,0.267757,0.000705,0.079861,0.000708,7,84
cbf_safety_controller,heldout_object,bimanual_shelf_reach,unexpected_push,0.625850,0.041006,0.524954,0.001293,0.207528,0.000970,0.103305,0.000706,0.541026,0.003843,0.447452,0.001344,0.273257,0.000666,0.082873,0.000668,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,compound_contact_scarcity,0.569728,0.060980,0.514078,0.001395,0.217529,0.001047,0.111454,0.002038,0.539615,0.005236,0.434798,0.001338,0.274993,0.000719,0.088144,0.000721,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,contact_dropout,0.547619,0.033775,0.524186,0.003839,0.207359,0.003960,0.109160,0.001122,0.547570,0.001268,0.443215,0.001270,0.270543,0.002473,0.085146,0.000591,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,narrow_support_polygon,0.579932,0.044597,0.522456,0.001357,0.199907,0.001018,0.099000,0.001503,0.545642,0.001340,0.447544,0.001337,0.269645,0.000699,0.081668,0.000701,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,nominal_contacts,0.598639,0.043716,0.532316,0.001280,0.180664,0.000960,0.086711,0.002122,0.550608,0.001352,0.446186,0.001376,0.263836,0.000659,0.075093,0.002404,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,one_hand_occupied,0.585034,0.037218,0.531799,0.001293,0.198081,0.003622,0.099846,0.001176,0.549550,0.004832,0.450585,0.001289,0.269968,0.002487,0.081594,0.000615,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,slippery_foot_contact,0.595238,0.042904,0.533473,0.001344,0.195619,0.002858,0.097078,0.001441,0.551140,0.001319,0.451471,0.001313,0.269715,0.001962,0.081005,0.001949,7,84
cbf_safety_controller,heldout_object,box_lift_rebalance,unexpected_push,0.545918,0.045664,0.524555,0.001267,0.207348,0.000951,0.105040,0.001253,0.544998,0.001276,0.440509,0.001281,0.273117,0.000653,0.081933,0.000655,7,84
cbf_safety_controller,heldout_object,door_open_step_through,compound_contact_scarcity,0.562925,0.042208,0.511806,0.001447,0.215634,0.001085,0.110314,0.001384,0.526092,0.001438,0.432366,0.001437,0.273717,0.000745,0.086558,0.002348,7,84
cbf_safety_controller,heldout_object,door_open_step_through,contact_dropout,0.576531,0.052880,0.516777,0.001319,0.206757,0.000989,0.103534,0.001788,0.529135,0.005277,0.438225,0.004860,0.271298,0.000679,0.082156,0.000682,7,84
cbf_safety_controller,heldout_object,door_open_step_through,narrow_support_polygon,0.585034,0.041500,0.524360,0.001408,0.201144,0.001056,0.099866,0.001271,0.529335,0.001408,0.449158,0.001410,0.270520,0.000725,0.082220,0.002361,7,84
cbf_safety_controller,heldout_object,door_open_step_through,nominal_contacts,0.630952,0.057607,0.542572,0.001331,0.183020,0.003921,0.090029,0.001136,0.542531,0.001377,0.455993,0.001393,0.264335,0.002664,0.077552,0.002436,7,84
cbf_safety_controller,heldout_object,door_open_step_through,one_hand_occupied,0.591837,0.048762,0.529991,0.001344,0.199965,0.001008,0.098858,0.001375,0.534197,0.001348,0.448607,0.001351,0.271286,0.000692,0.082587,0.000695,7,84
cbf_safety_controller,heldout_object,door_open_step_through,slippery_foot_contact,0.629252,0.045092,0.531432,0.001395,0.195613,0.001047,0.095197,0.001426,0.531026,0.001388,0.449320,0.001387,0.269737,0.000719,0.079566,0.002571,7,84
cbf_safety_controller,heldout_object,door_open_step_through,unexpected_push,0.600340,0.026874,0.521719,0.005238,0.199885,0.000989,0.104074,0.002010,0.533190,0.001434,0.446651,0.001471,0.268018,0.000679,0.081119,0.002391,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,compound_contact_scarcity,0.547619,0.043205,0.519432,0.001421,0.216447,0.003868,0.114602,0.000836,0.545038,0.001469,0.433395,0.003784,0.274243,0.002656,0.083722,0.000669,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,contact_dropout,0.562925,0.037317,0.518481,0.004830,0.204843,0.000970,0.105787,0.002074,0.544547,0.001411,0.438037,0.001449,0.269952,0.000666,0.083175,0.002612,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,narrow_support_polygon,0.561224,0.039252,0.522434,0.001383,0.199938,0.001037,0.099451,0.001091,0.554971,0.001393,0.438653,0.001398,0.269660,0.000712,0.082580,0.000714,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,nominal_contacts,0.590136,0.038055,0.537550,0.001306,0.184638,0.000979,0.088658,0.001120,0.560545,0.004825,0.453888,0.004826,0.266558,0.000673,0.076409,0.000675,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,one_hand_occupied,0.559524,0.031388,0.522817,0.001319,0.194823,0.000989,0.096910,0.001936,0.554662,0.001405,0.448962,0.001433,0.267724,0.000679,0.077973,0.000682,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,slippery_foot_contact,0.586735,0.045175,0.531659,0.001370,0.196021,0.001027,0.096412,0.001129,0.556447,0.003764,0.443147,0.003820,0.269985,0.000705,0.081027,0.001892,7,84
cbf_safety_controller,heldout_object,fallen_object_pickup,unexpected_push,0.571429,0.019052,0.527997,0.001293,0.204832,0.003944,0.105996,0.000768,0.546332,0.004835,0.439623,0.004836,0.271383,0.002708,0.084536,0.000604,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,compound_contact_scarcity,0.598639,0.029565,0.515239,0.005127,0.214731,0.003539,0.113391,0.002118,0.515082,0.001526,0.434834,0.004722,0.271960,0.001918,0.086423,0.000700,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,contact_dropout,0.605442,0.029876,0.517551,0.001331,0.207290,0.000999,0.103251,0.001390,0.515633,0.001303,0.438251,0.001296,0.271671,0.000686,0.083001,0.000688,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,narrow_support_polygon,0.639456,0.040643,0.527224,0.004744,0.199814,0.003868,0.102181,0.001190,0.524654,0.005170,0.444245,0.001430,0.268470,0.002418,0.080651,0.000669,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,nominal_contacts,0.622449,0.030429,0.539724,0.004795,0.180837,0.003596,0.089800,0.001642,0.534552,0.004721,0.447820,0.003818,0.262843,0.001940,0.074256,0.001931,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,one_hand_occupied,0.620748,0.028996,0.532669,0.001357,0.196780,0.003906,0.099285,0.001040,0.529425,0.003818,0.441344,0.003830,0.269106,0.002682,0.080895,0.002661,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,slippery_foot_contact,0.649660,0.041633,0.531058,0.005167,0.190139,0.002840,0.095296,0.002214,0.532365,0.001514,0.443599,0.001548,0.265984,0.001950,0.078597,0.000696,7,84
cbf_safety_controller,heldout_object,push_cart_with_footstep,unexpected_push,0.654762,0.048035,0.522493,0.005228,0.200418,0.000999,0.102035,0.003086,0.524351,0.004690,0.439930,0.004720,0.268390,0.000686,0.079678,0.000688,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,compound_contact_scarcity,0.542517,0.034102,0.440450,0.001421,0.341320,0.001066,0.172653,0.000905,0.452127,0.001436,0.391769,0.005119,0.187914,0.000732,0.111488,0.002356,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,contact_dropout,0.581633,0.048686,0.441339,0.004830,0.322875,0.000970,0.163742,0.002841,0.453481,0.001443,0.391397,0.001490,0.180976,0.000666,0.109465,0.002612,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,narrow_support_polygon,0.602041,0.037019,0.444004,0.001383,0.313929,0.001037,0.157112,0.001574,0.462632,0.001453,0.397605,0.005150,0.179959,0.000712,0.108161,0.000714,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,nominal_contacts,0.654762,0.043504,0.460224,0.001306,0.292428,0.000979,0.144754,0.001658,0.471675,0.003838,0.409472,0.003841,0.177285,0.000673,0.102443,0.000675,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,one_hand_occupied,0.615646,0.051099,0.445307,0.001319,0.308186,0.000989,0.154623,0.003360,0.463241,0.001488,0.401970,0.001542,0.178470,0.000679,0.105148,0.001902,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,slippery_foot_contact,0.598639,0.023174,0.453413,0.001370,0.307295,0.001027,0.153539,0.000948,0.466605,0.001370,0.400031,0.005197,0.180322,0.000705,0.107801,0.000708,7,84
fixed_contact_quota,clean_deployment,bimanual_shelf_reach,unexpected_push,0.602041,0.041006,0.450855,0.001293,0.321327,0.003944,0.163565,0.001316,0.455285,0.004827,0.395295,0.005266,0.182376,0.002708,0.110801,0.000604,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,compound_contact_scarcity,0.537415,0.027622,0.440034,0.001395,0.341008,0.001047,0.172548,0.000936,0.456179,0.003815,0.391788,0.001404,0.187700,0.000719,0.112758,0.002571,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,contact_dropout,0.551020,0.028219,0.440995,0.004847,0.322617,0.000951,0.165431,0.002621,0.462089,0.005184,0.398233,0.003789,0.180799,0.000653,0.111916,0.001911,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,narrow_support_polygon,0.557823,0.033939,0.448412,0.001357,0.317235,0.001018,0.159449,0.001125,0.469100,0.001357,0.400003,0.004765,0.182230,0.000699,0.109614,0.000701,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,nominal_contacts,0.612245,0.026387,0.458272,0.001280,0.290964,0.000960,0.144703,0.001183,0.474189,0.001266,0.403378,0.001263,0.176279,0.000659,0.100639,0.000662,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,one_hand_occupied,0.535714,0.052175,0.453181,0.004830,0.308946,0.003622,0.159385,0.002515,0.463906,0.003853,0.398529,0.005257,0.177849,0.001951,0.109436,0.000615,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,slippery_foot_contact,0.574830,0.048762,0.454855,0.004795,0.303231,0.003596,0.156854,0.001122,0.474631,0.001381,0.401687,0.005209,0.177531,0.002469,0.105366,0.002639,7,84
fixed_contact_quota,clean_deployment,box_lift_rebalance,unexpected_push,0.528912,0.049329,0.450510,0.001267,0.321069,0.003960,0.165132,0.000866,0.468473,0.001331,0.397565,0.001352,0.182199,0.002719,0.109821,0.000591,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,compound_contact_scarcity,0.534014,0.026176,0.437674,0.001447,0.339238,0.001085,0.171334,0.000635,0.449425,0.001465,0.389275,0.001472,0.186485,0.000745,0.111235,0.002348,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,contact_dropout,0.579932,0.028674,0.442645,0.001319,0.327285,0.000989,0.163579,0.000925,0.445656,0.003828,0.390624,0.001330,0.184004,0.000679,0.110214,0.000682,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,narrow_support_polygon,0.574830,0.035901,0.450228,0.001408,0.318597,0.001056,0.160037,0.000967,0.452710,0.001422,0.396975,0.005157,0.183165,0.000725,0.106799,0.002361,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,nominal_contacts,0.656463,0.057478,0.459293,0.005228,0.286584,0.000999,0.146154,0.002846,0.466108,0.001442,0.406359,0.005114,0.173272,0.000686,0.100765,0.001899,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,one_hand_occupied,0.591837,0.026317,0.455859,0.001344,0.310955,0.003914,0.158364,0.000780,0.457606,0.001366,0.401041,0.004757,0.180371,0.002687,0.107062,0.002667,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,slippery_foot_contact,0.613946,0.035953,0.457300,0.001395,0.306781,0.003570,0.155082,0.001031,0.454416,0.001407,0.404015,0.003823,0.179968,0.002452,0.104044,0.001889,7,84
fixed_contact_quota,clean_deployment,door_open_step_through,unexpected_push,0.579932,0.027285,0.440726,0.001319,0.318876,0.000989,0.160016,0.002017,0.454490,0.003812,0.397029,0.005164,0.180693,0.000679,0.106866,0.000682,7,84
