method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
cbf_safety_controller,box_lift_rebalance,unexpected_push,heldout_payload,0.572320,0.001402,0.380402,0.001631,0.162789,0.000759,0.151474,0.000490,0.543924,0.000926,0.436281,0.000860,0.271880,0.000502,0.165989,0.000621,0.109830,0.000676,0.079041,0.000469,0.131003,0.000451,0.181137,0.000417,0.179731,0.000333,80
cbf_safety_controller,door_open_step_through,compound_contact_scarcity,clean_deployment,0.588879,0.001499,0.381904,0.001775,0.166199,0.000777,0.149257,0.000449,0.537827,0.000860,0.429119,0.000906,0.273119,0.000540,0.189705,0.000641,0.121238,0.000613,0.080391,0.000429,0.131145,0.000410,0.188416,0.000459,0.186734,0.000386,80
cbf_safety_controller,door_open_step_through,compound_contact_scarcity,combined_stress,0.527759,0.001441,0.256719,0.001691,0.191660,0.000735,0.181720,0.000503,0.521108,0.000876,0.412766,0.000933,0.280222,0.000509,0.204725,0.000601,0.132340,0.000626,0.088672,0.000472,0.140077,0.000460,0.217208,0.000455,0.214821,0.000401,80
cbf_safety_controller,door_open_step_through,compound_contact_scarcity,heldout_layout,0.562534,0.001348,0.331490,0.001557,0.174898,0.000707,0.161435,0.000502,0.531490,0.000907,0.422417,0.000861,0.276011,0.000497,0.196042,0.000625,0.125961,0.000585,0.083664,0.000406,0.134888,0.000459,0.199035,0.000446,0.197226,0.000377,80
cbf_safety_controller,door_open_step_through,compound_contact_scarcity,heldout_object,0.573825,0.001448,0.352926,0.001681,0.171280,0.000811,0.156454,0.000536,0.534166,0.000865,0.425992,0.000928,0.274672,0.000488,0.193114,0.000669,0.124674,0.000601,0.082207,0.000472,0.133406,0.000457,0.194725,0.000454,0.192901,0.000402,80
cbf_safety_controller,door_open_step_through,compound_contact_scarcity,heldout_payload,0.547688,0.001242,0.293965,0.001631,0.185653,0.000750,0.173203,0.000537,0.525827,0.000893,0.419213,0.000828,0.278836,0.000487,0.200037,0.000632,0.128842,0.000634,0.086058,0.000433,0.136922,0.000441,0.209360,0.000504,0.207384,0.000449,80
cbf_safety_controller,door_open_step_through,contact_dropout,clean_deployment,0.622087,0.001467,0.467380,0.001601,0.157238,0.000675,0.120074,0.000539,0.549325,0.000890,0.444312,0.000885,0.268740,0.000456,0.161770,0.000678,0.104454,0.000663,0.075867,0.000449,0.125952,0.000447,0.163756,0.000519,0.162637,0.000460,80
cbf_safety_controller,door_open_step_through,contact_dropout,combined_stress,0.579312,0.001379,0.362043,0.001664,0.181953,0.000725,0.151537,0.000510,0.533050,0.000893,0.426732,0.000853,0.274902,0.000497,0.177286,0.000645,0.115819,0.000598,0.083055,0.000450,0.134014,0.000465,0.192038,0.000535,0.190039,0.000405,80
cbf_safety_controller,door_open_step_through,contact_dropout,heldout_layout,0.604341,0.001341,0.426164,0.001581,0.166092,0.000740,0.130864,0.000496,0.542773,0.000865,0.436071,0.000930,0.271692,0.000516,0.168728,0.000645,0.108816,0.000608,0.078734,0.000418,0.129230,0.000431,0.173994,0.000486,0.172635,0.000393,80
cbf_safety_controller,door_open_step_through,contact_dropout,heldout_object,0.613283,0.001366,0.445005,0.001687,0.161873,0.000710,0.126675,0.000560,0.545572,0.000933,0.438388,0.000961,0.270233,0.000475,0.165550,0.000633,0.107029,0.000678,0.077308,0.000424,0.127547,0.000462,0.169703,0.000474,0.168328,0.000360,80
cbf_safety_controller,door_open_step_through,contact_dropout,heldout_payload,0.594568,0.001463,0.393320,0.001844,0.176386,0.000831,0.143438,0.000544,0.537055,0.000891,0.431560,0.000874,0.273498,0.000500,0.172731,0.000620,0.111846,0.000624,0.081063,0.000429,0.131243,0.000425,0.184776,0.000516,0.182986,0.000428,80
cbf_safety_controller,door_open_step_through,delayed_recovery_opportunity,clean_deployment,0.616729,0.001439,0.450767,0.001638,0.149681,0.000736,0.130076,0.000498,0.546653,0.000957,0.439077,0.000952,0.269781,0.000507,0.177298,0.000647,0.106439,0.000581,0.076754,0.000429,0.127168,0.000412,0.169079,0.000474,0.168047,0.000361,80
cbf_safety_controller,door_open_step_through,delayed_recovery_opportunity,combined_stress,0.568363,0.001447,0.339276,0.001712,0.174552,0.000746,0.161817,0.000450,0.530349,0.000895,0.422174,0.000865,0.276590,0.000510,0.193185,0.000612,0.117679,0.000644,0.084416,0.000416,0.135069,0.000439,0.197638,0.000460,0.195751,0.000399,80
cbf_safety_controller,door_open_step_through,delayed_recovery_opportunity,heldout_layout,0.595947,0.001452,0.406390,0.001763,0.157639,0.000750,0.141784,0.000526,0.540048,0.000872,0.431994,0.000937,0.272563,0.000520,0.184627,0.000612,0.111551,0.000653,0.079787,0.000429,0.130001,0.000455,0.180193,0.000461,0.178321,0.000418,80
cbf_safety_controller,door_open_step_through,delayed_recovery_opportunity,heldout_object,0.605500,0.001510,0.426912,0.001803,0.153721,0.000752,0.136632,0.000491,0.543273,0.000902,0.434768,0.000890,0.271211,0.000496,0.181074,0.000679,0.108638,0.000636,0.078492,0.000421,0.128519,0.000384,0.174924,0.000508,0.173513,0.000409,80
cbf_safety_controller,door_open_step_through,delayed_recovery_opportunity,heldout_payload,0.585473,0.001424,0.372881,0.001602,0.168535,0.000746,0.154024,0.000495,0.534516,0.000948,0.427397,0.000938,0.274520,0.000503,0.188004,0.000662,0.114581,0.000649,0.081971,0.000432,0.132775,0.000394,0.190305,0.000484,0.188579,0.000403,80
cbf_safety_controller,door_open_step_through,low_friction_foot_contact,clean_deployment,0.655621,0.001327,0.565422,0.001677,0.129387,0.000868,0.095816,0.000463,0.565379,0.000865,0.460859,0.000921,0.261929,0.000502,0.126471,0.000597,0.100594,0.000654,0.067932,0.000462,0.118036,0.000414,0.133918,0.000435,0.133640,0.000383,80
cbf_safety_controller,door_open_step_through,low_friction_foot_contact,combined_stress,0.610891,0.001311,0.456750,0.001658,0.154558,0.000812,0.127679,0.000499,0.547689,0.000924,0.443431,0.000950,0.269433,0.000490,0.141733,0.000676,0.111710,0.000636,0.075934,0.000386,0.126630,0.000445,0.162575,0.000418,0.161392,0.000379,80
cbf_safety_controller,door_open_step_through,low_friction_foot_contact,heldout_layout,0.633844,0.001364,0.519044,0.001659,0.138091,0.000718,0.107525,0.000536,0.557892,0.000874,0.453286,0.000897,0.265927,0.000500,0.133054,0.000605,0.105444,0.000619,0.071172,0.000443,0.122448,0.000431,0.144556,0.000464,0.144001,0.000394,80
cbf_safety_controller,door_open_step_through,low_friction_foot_contact,heldout_object,0.644497,0.001402,0.540056,0.001713,0.134623,0.000787,0.102284,0.000492,0.560410,0.000875,0.456840,0.000930,0.264138,0.000522,0.130502,0.000683,0.102906,0.000655,0.070247,0.000426,0.120545,0.000411,0.139996,0.000546,0.139625,0.000471,80
cbf_safety_controller,door_open_step_through,low_friction_foot_contact,heldout_payload,0.626760,0.001324,0.488576,0.001490,0.149291,0.000724,0.119987,0.000488,0.553363,0.000916,0.447958,0.000941,0.267638,0.000492,0.137178,0.000632,0.107961,0.000607,0.073509,0.000472,0.123930,0.000403,0.155602,0.000505,0.154579,0.000377,80
cbf_safety_controller,door_open_step_through,narrow_support_polygon,clean_deployment,0.644956,0.001406,0.532235,0.001772,0.136171,0.000853,0.107253,0.000471,0.559383,0.000858,0.454528,0.000913,0.264696,0.000489,0.139067,0.000639,0.097410,0.000603,0.071128,0.000480,0.121089,0.000458,0.144240,0.000486,0.143586,0.000407,80
cbf_safety_controller,door_open_step_through,narrow_support_polygon,combined_stress,0.603734,0.001374,0.428255,0.001661,0.161041,0.000838,0.137824,0.000486,0.541764,0.000913,0.437039,0.000915,0.271763,0.000537,0.155079,0.000543,0.108886,0.000643,0.078536,0.000441,0.129548,0.000416,0.172253,0.000518,0.170819,0.000413,80
cbf_safety_controller,door_open_step_through,narrow_support_polygon,heldout_layout,0.625705,0.001349,0.490970,0.001583,0.143824,0.000670,0.117657,0.000511,0.552393,0.000906,0.447212,0.000899,0.267448,0.000541,0.145274,0.000599,0.101760,0.000677,0.074420,0.000412,0.124757,0.000451,0.153900,0.000449,0.152906,0.000372,80
cbf_safety_controller,door_open_step_through,narrow_support_polygon,heldout_object,0.635113,0.001370,0.510479,0.001677,0.139906,0.000802,0.113111,0.000511,0.555528,0.000916,0.450286,0.000789,0.266473,0.000486,0.142722,0.000633,0.099571,0.000659,0.072349,0.000417,0.123061,0.000442,0.149160,0.000485,0.148551,0.000405,80
cbf_safety_controller,door_open_step_through,narrow_support_polygon,heldout_payload,0.617734,0.001363,0.458351,0.001816,0.155475,0.000766,0.130508,0.000495,0.547275,0.000848,0.441540,0.000843,0.269843,0.000506,0.149773,0.000676,0.104539,0.000630,0.076797,0.000415,0.126723,0.000452,0.164945,0.000480,0.163921,0.000407,80
cbf_safety_controller,door_open_step_through,nominal_contacts,clean_deployment,0.675048,0.001165,0.609455,0.001314,0.123789,0.000762,0.086082,0.000483,0.571503,0.000928,0.468563,0.000952,0.259088,0.000533,0.114607,0.000599,0.082599,0.000690,0.064967,0.000472,0.114550,0.000396,0.122593,0.000490,0.122464,0.000376,80
cbf_safety_controller,door_open_step_through,nominal_contacts,combined_stress,0.638498,0.001383,0.510156,0.001624,0.147755,0.000840,0.117755,0.000539,0.554532,0.000848,0.450632,0.000883,0.265981,0.000508,0.129998,0.000684,0.094089,0.000618,0.072638,0.000424,0.122865,0.000436,0.150500,0.000495,0.149753,0.000388,80
cbf_safety_controller,door_open_step_through,nominal_contacts,heldout_layout,0.659240,0.001323,0.570401,0.001523,0.131443,0.000821,0.097430,0.000491,0.564044,0.000911,0.461090,0.000888,0.262365,0.000497,0.120940,0.000645,0.087573,0.000591,0.068348,0.000437,0.118041,0.000438,0.132715,0.000510,0.132295,0.000463,80
cbf_safety_controller,door_open_step_through,nominal_contacts,heldout_object,0.665229,0.001261,0.586899,0.001568,0.127675,0.000829,0.092755,0.000524,0.568098,0.000897,0.464426,0.000866,0.260475,0.000494,0.118387,0.000591,0.085036,0.000599,0.066892,0.000435,0.116871,0.000456,0.128366,0.000484,0.127981,0.000374,80
cbf_safety_controller,door_open_step_through,nominal_contacts,heldout_payload,0.650266,0.001314,0.538949,0.001504,0.142188,0.000760,0.109498,0.000524,0.559915,0.000869,0.457167,0.000834,0.264005,0.000489,0.125067,0.000618,0.090841,0.000582,0.070378,0.000458,0.120448,0.000481,0.143239,0.000405,0.142602,0.000347,80
cbf_safety_controller,door_open_step_through,one_hand_occupied,clean_deployment,0.653839,0.001329,0.554965,0.001571,0.133800,0.000714,0.099572,0.000491,0.561759,0.000863,0.457817,0.000895,0.263417,0.000516,0.132171,0.000579,0.090838,0.000650,0.069388,0.000432,0.120048,0.000430,0.137367,0.000435,0.137005,0.000379,80
cbf_safety_controller,door_open_step_through,one_hand_occupied,combined_stress,0.616903,0.001463,0.455082,0.001707,0.159116,0.000742,0.130847,0.000518,0.545867,0.000921,0.440951,0.000930,0.270030,0.000494,0.147312,0.000633,0.103455,0.000647,0.077377,0.000448,0.127608,0.000455,0.165903,0.000487,0.164711,0.000376,80
cbf_safety_controller,door_open_step_through,one_hand_occupied,heldout_layout,0.636859,0.001348,0.515009,0.001658,0.142054,0.000647,0.110972,0.000506,0.556239,0.000875,0.451166,0.000904,0.266424,0.000502,0.138379,0.000615,0.096564,0.000689,0.072325,0.000432,0.123220,0.000428,0.147765,0.000418,0.147063,0.000399,80
cbf_safety_controller,door_open_step_through,one_hand_occupied,heldout_object,0.644586,0.001366,0.532447,0.001750,0.138586,0.000738,0.105997,0.000504,0.558734,0.000887,0.453971,0.000888,0.264665,0.000499,0.136077,0.000655,0.094777,0.000564,0.071490,0.000465,0.121217,0.000423,0.143724,0.000433,0.142957,0.000391,80
cbf_safety_controller,door_open_step_through,one_hand_occupied,heldout_payload,0.630160,0.001358,0.484345,0.001546,0.153700,0.000745,0.122974,0.000514,0.549987,0.000906,0.445530,0.000964,0.268134,0.000516,0.142381,0.000653,0.099706,0.000643,0.074856,0.000422,0.125240,0.000433,0.158858,0.000463,0.157675,0.000371,80
cbf_safety_controller,door_open_step_through,unexpected_push,clean_deployment,0.629354,0.001448,0.489811,0.001745,0.139880,0.000739,0.125884,0.000492,0.553744,0.000830,0.447832,0.000848,0.266749,0.000473,0.152000,0.000617,0.098682,0.000588,0.073276,0.000473,0.123647,0.000432,0.156820,0.000489,0.155971,0.000390,80
cbf_safety_controller,door_open_step_through,unexpected_push,combined_stress,0.578232,0.001461,0.374728,0.001690,0.164601,0.000778,0.157979,0.000520,0.536572,0.000863,0.429807,0.000880,0.273772,0.000536,0.167637,0.000642,0.110923,0.000625,0.080823,0.000500,0.132254,0.000441,0.185588,0.000456,0.183821,0.000372,80
cbf_safety_controller,door_open_step_through,unexpected_push,heldout_layout,0.605784,0.001475,0.442600,0.001767,0.147834,0.000756,0.137598,0.000538,0.547488,0.000881,0.440028,0.000883,0.269562,0.000523,0.158958,0.000651,0.103919,0.000605,0.076362,0.000409,0.127230,0.000460,0.167262,0.000549,0.166186,0.000449,80
cbf_safety_controller,door_open_step_through,unexpected_push,heldout_object,0.616576,0.001458,0.463852,0.001719,0.144066,0.000738,0.132571,0.000506,0.549647,0.000848,0.442823,0.000881,0.268473,0.000509,0.155155,0.000659,0.101381,0.000575,0.075111,0.000438,0.125586,0.000429,0.162519,0.000487,0.161478,0.000440,80
cbf_safety_controller,door_open_step_through,unexpected_push,heldout_payload,0.597476,0.001417,0.411307,0.001560,0.159034,0.000757,0.149943,0.000510,0.540886,0.000850,0.435715,0.000923,0.271046,0.000517,0.161831,0.000613,0.106424,0.000633,0.078290,0.000420,0.129030,0.000447,0.177638,0.000498,0.176382,0.000374,80
cbf_safety_controller,fallen_object_pickup,compound_contact_scarcity,clean_deployment,0.549832,0.001365,0.325128,0.001515,0.173821,0.000775,0.155187,0.000475,0.536750,0.000862,0.432869,0.000906,0.274877,0.000506,0.209137,0.000583,0.121569,0.000660,0.082080,0.000471,0.133727,0.000429,0.198057,0.000483,0.196367,0.000368,80
cbf_safety_controller,fallen_object_pickup,compound_contact_scarcity,combined_stress,0.488224,0.001315,0.198701,0.001447,0.199347,0.000680,0.187634,0.000522,0.519501,0.000919,0.415939,0.000889,0.282042,0.000489,0.225072,0.000623,0.132969,0.000658,0.090474,0.000461,0.143153,0.000405,0.227102,0.000457,0.224723,0.000381,80
cbf_safety_controller,fallen_object_pickup,compound_contact_scarcity,heldout_layout,0.522775,0.001425,0.273855,0.001706,0.182618,0.000799,0.167039,0.000553,0.529851,0.000881,0.425503,0.000917,0.277503,0.000510,0.215955,0.000710,0.125999,0.000618,0.085521,0.000459,0.137277,0.000454,0.208872,0.000486,0.206849,0.000455,80
cbf_safety_controller,fallen_object_pickup,compound_contact_scarcity,heldout_object,0.535824,0.001306,0.298009,0.001426,0.178503,0.000695,0.161940,0.000500,0.533651,0.000872,0.429284,0.000862,0.276190,0.000487,0.213223,0.000575,0.123421,0.000695,0.084120,0.000426,0.135373,0.000423,0.204238,0.000456,0.202202,0.000391,80
cbf_safety_controller,fallen_object_pickup,compound_contact_scarcity,heldout_payload,0.510461,0.001428,0.237438,0.001785,0.194034,0.000740,0.180232,0.000526,0.525061,0.000913,0.421683,0.000867,0.279142,0.000523,0.219961,0.000672,0.129706,0.000649,0.087840,0.000469,0.139562,0.000431,0.220139,0.000464,0.217923,0.000397,80
cbf_safety_controller,fallen_object_pickup,contact_dropout,clean_deployment,0.586768,0.001414,0.419408,0.001816,0.163420,0.000750,0.123223,0.000493,0.550443,0.000867,0.447839,0.000893,0.268873,0.000509,0.180419,0.000667,0.103190,0.000614,0.076572,0.000476,0.127661,0.000467,0.171371,0.000503,0.170111,0.000416,80
cbf_safety_controller,fallen_object_pickup,contact_dropout,combined_stress,0.543230,0.001450,0.311492,0.001842,0.188341,0.000776,0.155856,0.000545,0.532827,0.000921,0.430739,0.000833,0.276263,0.000478,0.195857,0.000642,0.114577,0.000630,0.084578,0.000464,0.135982,0.000429,0.200060,0.000539,0.198174,0.000416,80
cbf_safety_controller,fallen_object_pickup,contact_dropout,heldout_layout,0.567485,0.001370,0.375803,0.001768,0.172071,0.000740,0.135280,0.000504,0.542672,0.000794,0.441526,0.000872,0.272619,0.000528,0.186358,0.000691,0.108109,0.000632,0.080000,0.000482,0.131096,0.000401,0.181836,0.000486,0.180494,0.000385,80
cbf_safety_controller,fallen_object_pickup,contact_dropout,heldout_object,0.576533,0.001298,0.396280,0.001450,0.167356,0.000737,0.129742,0.000502,0.547017,0.000879,0.443808,0.000883,0.271130,0.000461,0.184126,0.000651,0.106130,0.000633,0.078552,0.000474,0.129384,0.000399,0.177088,0.000444,0.175633,0.000367,80
cbf_safety_controller,fallen_object_pickup,contact_dropout,heldout_payload,0.558867,0.001420,0.343747,0.001893,0.182887,0.000728,0.147862,0.000527,0.538269,0.000939,0.436366,0.000831,0.273979,0.000491,0.190739,0.000614,0.111689,0.000618,0.082380,0.000433,0.133438,0.000508,0.192756,0.000492,0.191182,0.000419,80
cbf_safety_controller,fallen_object_pickup,delayed_recovery_opportunity,clean_deployment,0.581884,0.001319,0.403357,0.001607,0.155151,0.000728,0.134063,0.000552,0.547508,0.000820,0.444018,0.000805,0.269882,0.000529,0.195858,0.000547,0.105178,0.000626,0.077589,0.000432,0.128664,0.000500,0.176879,0.000463,0.175630,0.000413,80
cbf_safety_controller,fallen_object_pickup,delayed_recovery_opportunity,combined_stress,0.531655,0.001336,0.288713,0.001507,0.179922,0.000667,0.166391,0.000476,0.530451,0.000933,0.426597,0.000934,0.277637,0.000511,0.211921,0.000608,0.116965,0.000636,0.085673,0.000420,0.137466,0.000428,0.205461,0.000408,0.203710,0.000338,80
cbf_safety_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_layout,0.558189,0.001419,0.356180,0.001690,0.163347,0.000798,0.145935,0.000459,0.541310,0.000887,0.437201,0.000876,0.272973,0.000522,0.202050,0.000623,0.109996,0.000566,0.081035,0.000452,0.131996,0.000431,0.187484,0.000452,0.185826,0.000376,80
cbf_safety_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_object,0.570325,0.001277,0.378782,0.001344,0.159983,0.000677,0.140055,0.000511,0.544280,0.000920,0.439530,0.000855,0.271735,0.000511,0.199443,0.000605,0.108043,0.000640,0.079604,0.000438,0.130771,0.000423,0.182398,0.000439,0.181204,0.000370,80
cbf_safety_controller,fallen_object_pickup,delayed_recovery_opportunity,heldout_payload,0.549146,0.001522,0.322264,0.001793,0.174919,0.000795,0.158631,0.000508,0.535683,0.000922,0.431860,0.000846,0.274827,0.000485,0.207553,0.000626,0.113453,0.000653,0.083316,0.000428,0.134261,0.000463,0.198726,0.000465,0.197037,0.000382,80
cbf_safety_controller,fallen_object_pickup,low_friction_foot_contact,clean_deployment,0.622061,0.001375,0.522146,0.001628,0.134623,0.000720,0.097623,0.000456,0.567448,0.000885,0.466955,0.000835,0.263220,0.000474,0.143673,0.000590,0.098743,0.000592,0.068499,0.000447,0.119594,0.000430,0.140107,0.000504,0.139820,0.000390,80
cbf_safety_controller,fallen_object_pickup,low_friction_foot_contact,combined_stress,0.576190,0.001421,0.411445,0.001645,0.159990,0.000780,0.130058,0.000528,0.548786,0.000860,0.448783,0.000934,0.269979,0.000513,0.159240,0.000632,0.110005,0.000650,0.076390,0.000438,0.127735,0.000411,0.169225,0.000453,0.167949,0.000405,80
cbf_safety_controller,fallen_object_pickup,low_friction_foot_contact,heldout_layout,0.601121,0.001552,0.476970,0.001908,0.143865,0.000759,0.109572,0.000483,0.560350,0.000864,0.460051,0.000949,0.265455,0.000521,0.150120,0.000651,0.103399,0.000635,0.071541,0.000451,0.122634,0.000470,0.151054,0.000415,0.150385,0.000369,80
cbf_safety_controller,fallen_object_pickup,low_friction_foot_contact,heldout_object,0.610504,0.001420,0.497244,0.001555,0.139450,0.000680,0.104295,0.000493,0.562424,0.000771,0.463022,0.000903,0.264352,0.000498,0.146887,0.000578,0.101071,0.000673,0.070129,0.000415,0.121439,0.000431,0.145961,0.000429,0.145479,0.000378,80
cbf_safety_controller,fallen_object_pickup,low_friction_foot_contact,heldout_payload,0.591340,0.001281,0.443947,0.001756,0.154086,0.000791,0.122152,0.000509,0.554933,0.000825,0.455173,0.000936,0.267655,0.000530,0.154246,0.000602,0.106117,0.000643,0.074361,0.000469,0.124853,0.000460,0.161935,0.000497,0.160772,0.000457,80
